id1,id2,id3,id4,id5,id6,id7,id8,id9,id10,id11,id12,id13
1,0,1376327447.0,1.0,2599.999724,29.4666635387,1.13333333333,2097152.0,121633.6,0.0,4.93333333333,0.0,0.266666666667
1,0,1376327747.0,1.0,2599.999724,31.199996688,1.2,2097152.0,137012.8,0.0,5.53333333333,0.0,0.4
1,0,1376328047.0,1.0,2599.999724,29.4666635387,1.13333333333,2097152.0,163576.0,0.0,4.86666666667,0.0,0.4
1,0,1376328347.0,1.0,2599.999724,34.6666629867,1.33333333333,2097152.0,163577.066667,0.0,6.73333333333,0.0,1.0
1,0,1376328647.0,1.0,2599.999724,27.7333303893,1.06666666667,2097152.0,117439.2,0.0,5.0,0.0,0.266666666667
1,0,1376328947.0,1.0,2599.999724,31.199996688,1.2,2097152.0,123031.733333,0.0,4.86666666667,0.0,0.333333333333
1,0,1376329247.0,1.0,2599.999724,29.4666635387,1.13333333333,2097152.0,116041.066667,0.0,5.66666666667,0.0,0.333333333333
1,0,1376329547.0,1.0,2599.999724,31.199996688,1.2,2097152.0,111846.666667,0.0,4.6,0.0,0.2
1,0,1376329847.0,1.0,2599.999724,31.199996688,1.2,2097152.0,137013.066667,0.0,5.13333333333,0.0,0.266666666667
1,0,1376330147.0,1.0,2599.999724,29.4666635387,1.13333333333,2097152.0,128624.266667,0.0,4.66666666667,0.0,0.266666666667
1,0,1376330447.0,1.0,2599.999724,27.7333303893,1.06666666667,2097152.0,121633.6,0.0,4.93333333333,0.0,0.2
1,0,1376330747.0,1.0,2599.999724,41.599995584,1.6,2097152.0,121632.8,0.0,5.66666666667,0.6,4.46666666667
1,0,1376331047.0,1.0,2599.999724,27.7333303893,1.06666666667,2097152.0,134216.8,0.0,5.2,0.0,0.2
1,0,1376331347.0,1.0,2599.999724,31.199996688,1.2,2097152.0,148196.533333,0.0,5.13333333333,0.0,0.4
1,0,1376331647.0,1.0,2599.999724,27.7333303893,1.06666666667,2097152.0,155188.0,0.0,4.93333333333,0.0,0.266666666667
1,0,1376331947.0,1.0,2599.999724,34.6666629867,1.33333333333,2097152.0,167770.133333,0.0,6.33333333333,0.0,0.866666666667
1,0,1376332247.0,1.0,2599.999724,29.4666635387,1.13333333333,2097152.0,131420.0,0.0,4.93333333333,0.0,0.266666666667
1,0,1376332547.0,1.0,2599.999603,51.99999206,2.0,2097152.0,146800.0,0.0,4.93333333333,0.0,0.266666666667
1,0,1376332847.0,1.0,2599.999603,34.6666613733,1.33333333333,2097152.0,146800.0,0.0,5.28571428571,0.0,0.214285714286
1,0,1376333147.0,1.0,2599.999603,20.799996824,0.8,2097152.0,171964.0,0.0,4.73333333333,0.0,0.266666666667
1,0,1376333447.0,1.0,2599.999603,22.5333298927,0.866666666667,2097152.0,132818.666667,0.0,5.13333333333,0.0,0.266666666667
1,0,1376333747.0,1.0,2599.999603,22.5333298927,0.866666666667,2097152.0,142604.8,0.0,4.6,0.0,0.466666666667
1,0,1376334047.0,1.0,2599.999603,22.5333298927,0.866666666667,2097152.0,121633.6,0.0,4.93333333333,0.0,0.333333333333
1,0,1376334347.0,1.0,2599.999603,31.199995236,1.2,2097152.0,149595.466667,0.0,5.53333333333,0.6,4.53333333333
1,0,1376334647.0,1.0,2599.999603,25.99999603,1.0,2097152.0,139809.333333,0.0,5.0,0.0,0.2
1,0,1376334947.0,1.0,2599.999603,24.2666629613,0.933333333333,2097152.0,162177.866667,0.0,5.2,0.0,0.4
1,0,1376335247.0,1.0,2599.999603,19.0666637553,0.733333333333,2097152.0,173363.733333,0.0,5.26666666667,0.0,0.133333333333
1,0,1376335547.0,1.0,2599.999603,25.99999603,1.0,2097152.0,218100.8,0.0,6.6,0.0,0.866666666667
1,0,1376335847.0,1.0,2599.999603,24.2666629613,0.933333333333,2097152.0,167771.2,0.0,5.0,0.0,0.266666666667
1,0,1376336147.0,1.0,2599.999603,25.99999603,1.0,2097152.0,163576.0,0.0,5.93333333333,0.0,0.466666666667
1,0,1376336447.0,1.0,2599.999603,25.99999603,1.0,2097152.0,159381.6,0.0,6.06666666667,0.0,0.2
1,0,1376336747.0,1.0,2599.999603,24.2666629613,0.933333333333,2097152.0,167770.4,0.0,5.86666666667,0.0,0.333333333333
1,0,1376337047.0,1.0,2599.999603,24.2666629613,0.933333333333,2097152.0,167770.4,0.866666666667,4.93333333333,0.0,0.2
1,0,1376337347.0,1.0,2599.999603,24.2666629613,0.933333333333,2097152.0,156586.133333,0.0,4.93333333333,0.0,0.466666666667
1,0,1376337647.0,1.0,2599.999603,20.799996824,0.8,2097152.0,156585.333333,0.0,5.0,0.0,0.2
1,0,1376337947.0,1.0,2599.999603,34.6666613733,1.33333333333,2097152.0,130022.4,0.0,5.66666666667,0.533333333333,4.53333333333
1,0,1376338248.0,1.0,2599.999309,51.99998618,2.0,2097152.0,118837.333333,0.0,6.0,0.0,0.0
1,0,1376338548.0,1.0,2599.999309,27.7333259627,1.06666666667,2097152.0,134216.8,0.0,5.53333333333,0.0,0.466666666667
1,0,1376338848.0,1.0,2599.999309,25.99999309,1.0,2097152.0,124429.866667,0.0,4.93333333333,0.0,0.266666666667
1,0,1376339148.0,1.0,2599.999309,31.199991708,1.2,2097152.0,184546.666667,0.0,7.6,0.0,1.0
1,0,1376339448.0,1.0,2599.999309,22.5333273447,0.866666666667,2097152.0,150993.6,0.0,4.46666666667,0.0,0.333333333333
1,0,1376339748.0,1.0,2599.999309,24.2666602173,0.933333333333,2097152.0,125828.0,0.0,5.06666666667,0.0,0.333333333333
1,0,1376340048.0,1.0,2599.999309,24.2666602173,0.933333333333,2097152.0,130022.4,0.0,4.66666666667,0.0,0.333333333333
1,0,1376340348.0,1.0,2599.999309,25.99999309,1.0,2097152.0,138410.4,0.0,6.93333333333,0.0,0.333333333333
1,0,1376340648.0,1.0,2599.999309,25.99999309,1.0,2097152.0,135614.133333,0.0,5.13333333333,0.0,0.266666666667
1,0,1376340948.0,1.0,2599.999309,19.0666615993,0.733333333333,2097152.0,146798.4,0.0,4.93333333333,0.0,0.333333333333
1,0,1376341248.0,1.0,2599.999309,22.5333273447,0.866666666667,2097152.0,130022.4,0.0,4.66666666667,0.0,0.2
1,0,1376341548.0,1.0,2599.999309,29.4666588353,1.13333333333,2097152.0,125828.0,0.0,5.33333333333,0.6,4.46666666667
1,0,1376341848.0,1.0,2599.999309,20.799994472,0.8,2097152.0,113244.8,0.0,4.86666666667,0.0,0.133333333333
1,0,1376342148.0,1.0,2599.999309,24.2666602173,0.933333333333,2097152.0,121633.6,0.0,5.26666666667,0.0,0.4
1,0,1376342448.0,1.0,2599.999309,22.5333273447,0.866666666667,2097152.0,145401.066667,0.0,4.73333333333,0.0666666666667,0.266666666667
1,0,1376342748.0,1.0,2599.999309,29.4666588353,1.13333333333,2097152.0,176159.2,0.0,6.8,0.0,0.8
1,0,1376343048.0,1.0,2599.999309,22.5333273447,0.866666666667,2097152.0,146799.2,0.0,5.66666666667,0.0,0.266666666667
1,0,1376343348.0,1.0,2599.999309,20.799994472,0.8,2097152.0,125828.0,0.0,5.0,0.0,0.266666666667
1,0,1376343648.0,1.0,2599.999309,20.799994472,0.8,2097152.0,121633.6,0.0,4.86666666667,0.0,0.266666666667
1,0,1376343948.0,1.0,2599.999309,17.3333287267,0.666666666667,2097152.0,150993.6,0.0,4.86666666667,0.0,0.266666666667
1,0,1376344248.0,1.0,2599.999309,24.2666602173,0.933333333333,2097152.0,155188.0,0.0,5.2,0.0,0.266666666667
1,0,1376344548.0,1.0,2599.999309,22.5333273447,0.866666666667,2097152.0,146799.2,0.0,4.8,0.0,0.4
1,0,1376344848.0,1.0,2599.999309,22.5333273447,0.866666666667,2097152.0,163576.8,0.0,4.93333333333,0.0,0.333333333333
1,0,1376345148.0,1.0,2599.999309,32.9333245807,1.26666666667,2097152.0,125828.0,0.0,5.6,0.533333333333,4.33333333333
1,0,1376345448.0,1.0,2599.999309,22.5333273447,0.866666666667,2097152.0,114642.933333,0.0,4.93333333333,0.0,0.2
1,0,1376345748.0,1.0,2599.999309,25.99999309,1.0,2097152.0,149594.666667,0.0,5.26666666667,0.0,0.466666666667
1,0,1376346048.0,1.0,2599.999309,25.99999309,1.0,2097152.0,192936.8,0.0,4.93333333333,0.0,0.333333333333
1,0,1376346348.0,1.0,2599.999309,31.199991708,1.2,2097152.0,209712.8,0.0,6.2,0.0,0.866666666667
1,0,1376346648.0,1.0,2599.999309,22.5333273447,0.866666666667,2097152.0,150994.4,0.0,5.33333333333,0.0,0.333333333333
1,0,1376346948.0,1.0,2599.999309,27.7333259627,1.06666666667,2097152.0,138411.2,0.0,4.93333333333,0.0,0.2
1,0,1376347248.0,1.0,2599.999309,24.2666602173,0.933333333333,2097152.0,134216.8,0.0,4.86666666667,0.0,0.266666666667
1,0,1376347548.0,1.0,2599.999309,24.2666602173,0.933333333333,2097152.0,121633.6,0.0,4.73333333333,0.0,0.333333333333
1,0,1376347848.0,1.0,2599.999309,24.2666602173,0.933333333333,2097152.0,125828.0,0.0,5.13333333333,0.0,0.133333333333
1,0,1376348148.0,1.0,2599.999309,24.2666602173,0.933333333333,2097152.0,130022.4,0.0,4.66666666667,0.0,0.333333333333
1,0,1376348448.0,1.0,2599.999309,24.2666602173,0.933333333333,2097152.0,127226.133333,0.0,4.86666666667,0.0,0.333333333333
1,0,1376348749.0,1.0,2599.999309,34.6666574533,1.33333333333,2097152.0,171965.6,0.0,5.73333333333,0.533333333333,4.46666666667
1,0,1376349049.0,1.0,2599.999309,25.99999309,1.0,2097152.0,142604.533333,0.0,5.0,0.0,0.333333333333
1,0,1376349349.0,1.0,2599.999309,29.4666588353,1.13333333333,2097152.0,132817.866667,0.0,5.4,0.0,0.466666666667
1,0,1376349649.0,1.0,2599.999309,24.2666602173,0.933333333333,2097152.0,142605.6,0.0,5.53333333333,0.0,0.333333333333
1,0,1376349949.0,1.0,2599.999309,31.199991708,1.2,2097152.0,201325.6,0.0,6.93333333333,0.0,0.866666666667
1,0,1376350249.0,1.0,2599.999309,24.2666602173,0.933333333333,2097152.0,160780.533333,0.0,4.8,0.0,0.333333333333
1,0,1376350549.0,1.0,2599.999309,22.5333273447,0.866666666667,2097152.0,131420.533333,0.0,4.86666666667,0.0,0.4
1,0,1376350849.0,1.0,2599.999309,25.99999309,1.0,2097152.0,104856.0,0.0,4.86666666667,0.0,0.333333333333
1,0,1376351149.0,1.0,2599.999309,25.99999309,1.0,2097152.0,96467.2,0.0,4.93333333333,0.0,0.466666666667
1,0,1376351449.0,1.0,2599.999309,24.2666602173,0.933333333333,2097152.0,149595.733333,0.0,4.73333333333,0.0,0.2
1,0,1376351749.0,1.0,2599.999309,25.99999309,1.0,2097152.0,170567.2,0.0,4.93333333333,0.0,0.4
1,0,1376352049.0,1.0,2599.999309,24.2666602173,0.933333333333,2097152.0,156585.333333,0.0,5.13333333333,0.0,0.333333333333
1,0,1376352349.0,1.0,2599.999309,36.399990326,1.4,2097152.0,169168.533333,0.0,5.66666666667,0.533333333333,4.6
1,0,1376352649.0,1.0,2599.999309,25.99999309,1.0,2097152.0,180353.6,0.0,4.73333333333,0.0,0.2
1,0,1376352949.0,1.0,2599.999309,22.5333273447,0.866666666667,2097152.0,183149.333333,0.0,5.53333333333,0.0,0.333333333333
1,0,1376353249.0,1.0,2599.999309,22.5333273447,0.866666666667,2097152.0,171964.0,0.0,4.73333333333,0.0,0.2
1,0,1376353549.0,1.0,2599.999309,29.4666588353,1.13333333333,2097152.0,183149.6,0.0,6.8,0.0,0.8
1,0,1376353849.0,1.0,2599.999309,25.99999309,1.0,2097152.0,134216.8,0.0,5.2,0.0,0.133333333333
1,0,1376354149.0,1.0,2599.999309,25.99999309,1.0,2097152.0,155188.0,0.0,4.93333333333,0.0,0.333333333333
1,0,1376354449.0,1.0,2599.999309,22.5333273447,0.866666666667,2097152.0,117439.2,0.0,4.93333333333,0.0666666666667,0.333333333333
1,0,1376354749.0,1.0,2599.999309,24.2666602173,0.933333333333,2097152.0,131419.733333,0.0,4.86666666667,0.0,0.266666666667
1,0,1376355049.0,1.0,2599.999309,22.5333273447,0.866666666667,2097152.0,152392.533333,0.0,5.13333333333,0.0,0.2
1,0,1376355349.0,1.0,2599.999309,22.5333273447,0.866666666667,2097152.0,135614.933333,0.0,5.13333333333,0.0,0.266666666667
1,0,1376355649.0,1.0,2599.999309,24.2666602173,0.933333333333,2097152.0,121633.6,0.0,4.8,0.0,0.2
1,0,1376355949.0,1.0,2599.999309,31.199991708,1.2,2097152.0,123031.733333,0.0,5.66666666667,0.533333333333,4.46666666667
1,0,1376356249.0,1.0,2599.999309,25.99999309,1.0,2097152.0,132818.666667,0.0,5.53333333333,0.0,0.266666666667
1,0,1376356549.0,1.0,2599.999309,22.5333273447,0.866666666667,2097152.0,117439.2,0.0,5.46666666667,0.0,0.266666666667
1,0,1376356849.0,1.0,2599.999309,20.799994472,0.8,2097152.0,92272.8,0.0,5.0,0.0,0.0666666666667
1,0,1376357149.0,1.0,2599.999309,27.7333259627,1.06666666667,2097152.0,184548.0,0.0,6.8,0.0666666666667,0.933333333333
1,0,1376357449.0,1.0,2599.999309,22.5333273447,0.866666666667,2097152.0,152392.533333,0.0,5.06666666667,0.0,0.266666666667
1,0,1376357749.0,1.0,2599.999309,24.2666602173,0.933333333333,2097152.0,150993.066667,0.0,4.66666666667,0.0666666666667,0.333333333333
1,0,1376358049.0,1.0,2599.999309,25.99999309,1.0,2097152.0,171965.333333,0.0,5.13333333333,0.0,0.2
1,0,1376358349.0,1.0,2599.999309,22.5333273447,0.866666666667,2097152.0,144002.933333,0.0,4.66666666667,0.0,0.333333333333
1,0,1376358649.0,1.0,2599.999309,22.5333273447,0.866666666667,2097152.0,89476.5333333,0.0,4.73333333333,0.0,0.266666666667
1,0,1376358949.0,1.0,2599.999309,22.5333273447,0.866666666667,2097152.0,93670.9333333,0.0,4.86666666667,0.0,0.333333333333
1,0,1376359250.0,1.0,2599.999309,20.799994472,0.8,2097152.0,121633.6,0.0,4.8,0.0,0.266666666667
1,0,1376359550.0,1.0,2599.999309,27.7333259627,1.06666666667,2097152.0,139809.333333,0.0,5.46666666667,0.6,4.53333333333
1,0,1376359850.0,1.0,2599.999309,25.99999309,1.0,2097152.0,131420.533333,0.0,4.8,0.0,0.2
1,0,1376360150.0,1.0,2599.999309,25.99999309,1.0,2097152.0,167770.666667,0.0,5.26666666667,0.0,0.466666666667
1,0,1376360450.0,1.0,2599.999309,22.5333273447,0.866666666667,2097152.0,123031.466667,0.0,4.86666666667,0.0,0.2
1,0,1376360750.0,1.0,2599.999309,29.4666588353,1.13333333333,2097152.0,194333.6,0.0,6.86666666667,0.0,0.866666666667
1,0,1376361050.0,1.0,2599.999309,24.2666602173,0.933333333333,2097152.0,159381.866667,0.0,5.13333333333,0.0,0.2
1,0,1376361350.0,1.0,2599.999309,22.5333273447,0.866666666667,2097152.0,132818.4,0.0,4.86666666667,0.0,0.333333333333
1,0,1376361650.0,1.0,2599.999309,24.2666602173,0.933333333333,2097152.0,155187.466667,0.0,5.26666666667,0.0,0.2
1,0,1376361950.0,1.0,2599.999309,24.2666602173,0.933333333333,2097152.0,164974.666667,0.0,4.86666666667,0.0,0.333333333333
1,0,1376362250.0,1.0,2599.999309,39.8666560713,1.53333333333,2097152.0,106254.133333,0.0,5.46666666667,0.0,0.133333333333
1,0,1376362550.0,1.0,2599.999309,46.799987562,1.8,2097152.0,124429.866667,0.0,5.13333333333,0.0,0.266666666667
1,0,1376362849.0,1.0,2599.999309,43.3333218167,1.66666666667,2097152.0,117439.2,0.0,4.8,0.0666666666667,0.4
1,0,1376363149.0,1.0,2599.999309,41.599988944,1.6,2097152.0,134216.8,0.0,5.66666666667,0.6,4.53333333333
1,0,1376363449.0,1.0,2599.999309,41.599988944,1.6,2097152.0,156585.6,0.0,4.73333333333,0.0,0.266666666667
1,0,1376363749.0,1.0,2599.999309,36.399990326,1.4,2097152.0,163576.266667,0.0,6.46666666667,0.0,0.466666666667
1,0,1376364049.0,1.0,2599.999309,29.4666588353,1.13333333333,2097152.0,138410.4,0.0,4.86666666667,0.0,0.266666666667
1,0,1376364349.0,1.0,2599.999309,36.399990326,1.4,2097152.0,150994.133333,0.0,17.3333333333,0.0,0.933333333333
1,0,1376364650.0,1.0,2599.999309,29.4666588353,1.13333333333,2097152.0,132818.133333,0.0,4.73333333333,0.0,0.266666666667
1,0,1376364950.0,1.0,2599.999309,34.6666574533,1.33333333333,2097152.0,123031.733333,0.0,5.66666666667,0.0,0.533333333333
1,0,1376365250.0,1.0,2599.999309,34.6666574533,1.33333333333,2097152.0,171965.6,0.0,5.46666666667,0.0,0.333333333333
1,0,1376365550.0,1.0,2599.999309,39.8666560713,1.53333333333,2097152.0,137013.066667,0.0,4.93333333333,0.0,0.266666666667
1,0,1376365850.0,1.0,2599.999309,41.599988944,1.6,2097152.0,145401.6,0.0,4.66666666667,0.0,0.133333333333
1,0,1376366150.0,1.0,2599.999309,43.3333218167,1.66666666667,2097152.0,141206.933333,0.0,4.93333333333,0.0,0.333333333333
1,0,1376366450.0,1.0,2599.999309,45.0666546893,1.73333333333,2097152.0,127226.133333,0.0,4.66666666667,0.0,0.133333333333
1,0,1376366750.0,1.0,2599.999309,38.1333231987,1.46666666667,2097152.0,160780.533333,0.0,6.0,0.6,4.53333333333
1,0,1376367050.0,1.0,2599.999309,27.7333259627,1.06666666667,2097152.0,149595.466667,0.0,4.73333333333,0.0,0.133333333333
1,0,1376367350.0,1.0,2599.999309,27.7333259627,1.06666666667,2097152.0,159382.4,0.0,5.2,0.0,0.333333333333
1,0,1376367650.0,1.0,2599.999309,25.99999309,1.0,2097152.0,134216.0,0.0,5.0,0.0,0.266666666667
1,0,1376367950.0,1.0,2599.999309,29.4666588353,1.13333333333,2097152.0,178955.466667,0.0,7.66666666667,0.0,0.8
1,0,1376368250.0,1.0,2599.999309,20.799994472,0.8,2097152.0,137013.066667,0.0,5.13333333333,0.0,0.133333333333
1,0,1376368550.0,1.0,2599.999309,24.2666602173,0.933333333333,2097152.0,152391.733333,0.0,4.66666666667,0.0,0.2
1,0,1376368850.0,1.0,2599.999309,25.99999309,1.0,2097152.0,114642.933333,0.0,5.2,0.0,0.266666666667
1,0,1376369150.0,1.0,2599.999309,27.7333259627,1.06666666667,2097152.0,138411.2,0.0,4.8,0.0,0.266666666667
1,0,1376369450.0,1.0,2599.999309,27.7333259627,1.06666666667,2097152.0,159381.333333,0.0,5.0,0.0,0.4
1,0,1376369750.0,1.0,2599.999309,27.7333259627,1.06666666667,2097152.0,128623.733333,0.0,5.13333333333,0.0,0.466666666667
1,0,1376370050.0,1.0,2599.999309,29.4666588353,1.13333333333,2097152.0,141206.666667,0.0,4.86666666667,0.0,0.266666666667
1,0,1376370350.0,1.0,2599.999309,39.8666560713,1.53333333333,2097152.0,130022.4,0.0,5.46666666667,0.6,4.6
1,0,1376370650.0,1.0,2599.999309,31.199991708,1.2,2097152.0,135614.933333,0.0,4.93333333333,0.0,0.2
1,0,1376370950.0,1.0,2599.999309,43.3333218167,1.66666666667,2097152.0,146800.0,0.0,5.4,0.0,0.4
1,0,1376371250.0,1.0,2599.999309,76.2666463973,2.93333333333,2097152.0,873812.266667,139.2,24.8,0.0666666666667,0.533333333333
1,0,1376371550.0,1.0,2599.999309,31.199991708,1.2,2097152.0,469760.266667,0.4,20.8,0.0,0.866666666667
1,0,1376371850.0,1.0,2599.999309,50.2666533073,1.93333333333,2097152.0,294997.6,39.5333333333,9.06666666667,0.0,0.4
1,0,1376372150.0,1.0,2599.999309,74.5333135247,2.86666666667,2097152.0,181750.933333,0.0,5.46666666667,0.0,0.333333333333
1,0,1376372450.0,1.0,2599.999309,32.9333245807,1.26666666667,2097152.0,171964.8,0.0,4.73333333333,0.0,0.2
1,0,1376372750.0,1.0,2599.999309,31.199991708,1.2,2097152.0,139808.533333,0.0,4.8,0.0,0.4
1,0,1376373050.0,1.0,2599.999309,81.4666450153,3.13333333333,2097152.0,117439.2,0.0,4.0,0.0,0.2
1,0,1376373350.0,1.0,2599.999613,57.199991486,2.2,2097152.0,125828.0,0.0,12.25,0.0,1.0
1,0,1376373651.0,1.0,2599.999613,31.199995356,1.2,2097152.0,123031.733333,0.0,5.73333333333,0.0,0.333333333333
1,0,1376373951.0,1.0,2599.999613,41.599993808,1.6,2097152.0,139808.8,0.0,5.6,0.6,4.6
1,0,1376374251.0,1.0,2599.999613,32.9333284313,1.26666666667,2097152.0,137012.533333,0.0,5.0,0.0,0.266666666667
1,0,1376374551.0,1.0,2599.999613,31.199995356,1.2,2097152.0,146800.0,0.0,5.13333333333,0.0,0.533333333333
1,0,1376374851.0,1.0,2599.999613,31.199995356,1.2,2097152.0,155188.0,0.0,5.2,0.0,0.4
1,0,1376375151.0,1.0,2599.999613,39.8666607327,1.53333333333,2097152.0,163576.8,0.0,6.26666666667,0.0,1.06666666667
1,0,1376375451.0,1.0,2599.999613,31.199995356,1.2,2097152.0,164974.933333,12.4666666667,13.0,0.0,0.266666666667
1,0,1376375751.0,1.0,2599.999613,31.199995356,1.2,2097152.0,138409.6,0.0,5.13333333333,0.0,0.4
1,0,1376376051.0,1.0,2599.999613,31.199995356,1.2,2097152.0,106254.133333,0.0,4.93333333333,0.0,0.333333333333
1,0,1376376351.0,1.0,2599.999613,31.199995356,1.2,2097152.0,146799.2,0.0,4.93333333333,0.0,0.333333333333
1,0,1376376651.0,1.0,2599.999613,34.6666615067,1.33333333333,2097152.0,142604.8,0.0,4.73333333333,0.0,0.333333333333
1,0,1376376951.0,1.0,2599.999613,31.199995356,1.2,2097152.0,146799.2,0.0,4.86666666667,0.0,0.333333333333
1,0,1376377251.0,1.0,2599.999613,31.199995356,1.2,2097152.0,171964.0,0.0,4.8,0.0,0.2
1,0,1376377551.0,1.0,2599.999613,41.599993808,1.6,2097152.0,142604.8,0.0,5.6,0.6,4.53333333333
1,0,1376377851.0,1.0,2599.999613,31.199995356,1.2,2097152.0,142605.6,0.0,4.86666666667,0.0,0.2
1,0,1376378151.0,1.0,2599.999613,31.199995356,1.2,2097152.0,152391.466667,0.0,4.93333333333,0.0,0.533333333333
1,0,1376378451.0,1.0,2599.999613,31.199995356,1.2,2097152.0,159381.6,0.0,5.26666666667,0.0,0.2
1,0,1376378751.0,1.0,2599.999613,36.399994582,1.4,2097152.0,155188.0,0.0,6.06666666667,0.0,0.933333333333
